Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
2847,US-2014-142832,6/6/14,6/10/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10000505,109.848,2,0.4,-47.632,10.02,Medium
2848,US-2014-142832,6/6/14,6/10/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-PH-10003945,66.732,1,0.4,-43.388,2.35,Medium
2849,US-2014-142832,6/6/14,6/10/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-PA-10001708,62.4,5,0.4,-19.8,5.88,Medium
2904,US-2012-142216,4/24/12,4/30/12,Standard Class,AD-10180,Alan Dominguez,Home Office,San Justo,Santa Fe,Argentina,,LATAM,South,FUR-FU-10004598,50.58,5,0.4,-32.92,3.93,Medium
2905,US-2012-142216,4/24/12,4/30/12,Standard Class,AD-10180,Alan Dominguez,Home Office,San Justo,Santa Fe,Argentina,,LATAM,South,OFF-EN-10004525,38.064,4,0.4,-5.136,2.41,Medium
2939,US-2011-111997,11/28/11,12/4/11,Standard Class,PF-19165,Philip Fox,Consumer,Salta,Salta,Argentina,,LATAM,South,FUR-CH-10004736,77.52,4,0.4,-29.76,9.28,Low
2946,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,OFF-BI-10002414,10.41,5,0.7,-21.19,2.66,High
2947,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,FUR-CH-10001044,240.912,6,0.4,-144.648,20.88,High
2948,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,FUR-FU-10004460,100.5,5,0.4,-23.5,9.13,High
2949,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,TEC-AC-10003548,24.408,2,0.4,-4.912,3.35,High
2950,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,OFF-BI-10002126,2.364,2,0.7,-3.956,0.38,High
2951,US-2013-130092,4/25/13,4/25/13,Same Day,LD-16855,Lela Donovan,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,TEC-CO-10000372,58.006,1,0.402,-29.294,0.43,High
2998,US-2013-113964,1/23/13,1/25/13,Second Class,JB-16000,Joy Bell-,Consumer,Bahía Blanca,Provincia de Buenos Aires,Argentina,,LATAM,South,FUR-TA-10003855,90.402,1,0.7,-123.558,12.08,High
2999,US-2013-113964,1/23/13,1/25/13,Second Class,JB-16000,Joy Bell-,Consumer,Bahía Blanca,Provincia de Buenos Aires,Argentina,,LATAM,South,OFF-EN-10003352,12.012,1,0.4,1.592,1.32,High
3000,US-2013-113964,1/23/13,1/25/13,Second Class,JB-16000,Joy Bell-,Consumer,Bahía Blanca,Provincia de Buenos Aires,Argentina,,LATAM,South,TEC-AC-10002110,47.472,4,0.4,-30.128,4.97,High
3064,US-2012-121741,12/10/12,12/14/12,Standard Class,SC-20680,Steve Carroll,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10002700,306.98928,4,0.402,-21.57072,24.86,Medium
3074,MX-2013-155495,9/11/13,9/15/13,Standard Class,JS-16030,Joy Smith,Consumer,Santa Fe,Santa Fe,Argentina,,LATAM,South,OFF-AR-10004920,113.64,5,0.4,9.44,15.91,High
3095,US-2012-105613,9/4/12,9/6/12,Second Class,PF-19165,Philip Fox,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-LA-10002980,9.024,2,0.4,-4.816,0.33,Medium
3124,US-2012-100881,6/7/12,6/13/12,Standard Class,EA-14035,Erin Ashbrook,Corporate,La Plata,Provincia de Buenos Aires,Argentina,,LATAM,South,OFF-PA-10001516,21.024,2,0.4,-5.616,0.95,Medium
3125,US-2012-100881,6/7/12,6/13/12,Standard Class,EA-14035,Erin Ashbrook,Corporate,La Plata,Provincia de Buenos Aires,Argentina,,LATAM,South,FUR-FU-10002004,10.092,1,0.4,-3.548,0.69,Medium
3146,US-2014-104773,6/30/14,7/7/14,Standard Class,BW-11200,Ben Wallace,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-SU-10000066,82.8,6,0.4,-11.04,7.66,Low
3306,US-2013-132983,9/24/13,9/26/13,Second Class,AR-10405,Allen Rosenblatt,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,TEC-MA-10002729,129.276,3,0.4,-43.104,2.02,Medium
3354,US-2012-153353,9/18/12,9/20/12,First Class,CC-12220,Chris Cortes,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-SU-10004316,56.412,3,0.4,-35.748,8.93,Critical
3407,US-2013-116722,3/5/13,3/7/13,First Class,DL-12865,Dan Lawera,Consumer,San Salvador de Jujuy,Jujuy,Argentina,,LATAM,South,OFF-SU-10003236,18.528,2,0.4,-8.352,4.46,High
3480,US-2014-120922,7/26/14,7/28/14,Second Class,AH-10030,Aaron Hawkins,Corporate,San Luis,San Luis,Argentina,,LATAM,South,FUR-CH-10000233,167.496,7,0.4,-5.684,14.1,Medium
3572,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,TEC-MA-10002080,210.192,2,0.4,-59.568,22.47,High
3573,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,TEC-PH-10003361,54.636,1,0.4,5.456,9.54,High
3574,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,OFF-PA-10001972,41.16,5,0.4,-8.24,4.87,High
3575,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,OFF-AR-10004818,31.968,3,0.4,-13.872,4.52,High
3576,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,OFF-AP-10002317,1001.76,5,0.4,50.06,130.68,High
3577,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,FUR-CH-10002542,112.752,3,0.4,-48.888,23.26,High
3578,US-2014-147501,10/7/14,10/11/14,Standard Class,KL-16555,Kelly Lampkin,Corporate,Córdoba,Córdoba,Argentina,,LATAM,South,FUR-CH-10001130,145.896,2,0.4,-65.664,22.11,High
3595,US-2014-119522,7/21/14,7/23/14,Second Class,SR-20425,Sharelle Roach,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-PH-10000990,364.392,6,0.4,-60.768,47.29,High
3596,US-2014-119522,7/21/14,7/23/14,Second Class,SR-20425,Sharelle Roach,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-BO-10000567,348.792,2,0.4,-104.648,32.07,High
3597,US-2014-119522,7/21/14,7/23/14,Second Class,SR-20425,Sharelle Roach,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10000619,236.376,3,0.4,-23.664,24.25,High
3670,US-2013-129784,11/27/13,12/3/13,Standard Class,RH-19510,Rick Huthwaite,Home Office,La Plata,Provincia de Buenos Aires,Argentina,,LATAM,South,OFF-ST-10003426,18.684,3,0.4,-8.136,0.88,Medium
3688,US-2014-162341,9/25/14,9/29/14,Standard Class,BO-11425,Bobby Odegard,Consumer,San Nicolás de los Arroyos,Provincia de Buenos Aires,Argentina,,LATAM,South,OFF-EN-10003607,92.88,12,0.4,-46.56,10.96,High
3689,US-2014-162341,9/25/14,9/29/14,Standard Class,BO-11425,Bobby Odegard,Consumer,San Nicolás de los Arroyos,Provincia de Buenos Aires,Argentina,,LATAM,South,TEC-CO-10003370,103.76496,2,0.402,-21.19504,7.4,High
3733,MX-2011-105025,12/24/11,12/31/11,Standard Class,GA-14725,Guy Armstrong,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10001237,11.184,2,0.4,0.744,1.35,Low
3734,MX-2011-105025,12/24/11,12/31/11,Standard Class,GA-14725,Guy Armstrong,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10001684,8.76,2,0.4,-0.44,0.6,Low
3807,US-2013-149930,3/13/13,3/13/13,Same Day,JH-15985,Joseph Holt,Consumer,Mendoza,Mendoza,Argentina,,LATAM,South,OFF-EN-10000139,75.168,8,0.4,-28.832,3.03,Medium
3840,US-2014-128118,4/21/14,4/25/14,Standard Class,ME-17320,Maria Etezadi,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-PH-10000087,334.8,6,0.4,-189.72,22.51,Medium
3841,US-2014-128118,4/21/14,4/25/14,Standard Class,ME-17320,Maria Etezadi,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10000087,26.928,4,0.4,-5.872,0.48,Medium
3842,US-2014-128118,4/21/14,4/25/14,Standard Class,ME-17320,Maria Etezadi,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-SU-10002993,50.76,3,0.4,-27.12,1.71,Medium
3912,US-2014-132913,6/16/14,6/20/14,Standard Class,MG-17695,Maureen Gnade,Consumer,Resistencia,Chaco,Argentina,,LATAM,South,OFF-PA-10002382,100.764,9,0.4,-45.396,8.86,Medium
3961,US-2011-104024,9/14/11,9/16/11,Second Class,CC-12145,Charles Crestani,Consumer,Paraná,Entre Ríos,Argentina,,LATAM,South,OFF-AR-10002583,77.532,7,0.4,-41.468,6.61,High
3991,US-2013-124947,4/15/13,4/19/13,Standard Class,RP-19390,Resi Pölking,Consumer,Mendoza,Mendoza,Argentina,,LATAM,South,OFF-SU-10003098,66.948,7,0.4,-15.652,5.46,Medium
3992,US-2013-124947,4/15/13,4/19/13,Standard Class,RP-19390,Resi Pölking,Consumer,Mendoza,Mendoza,Argentina,,LATAM,South,OFF-BI-10003585,23.664,4,0.7,-41.856,2.08,Medium
3993,US-2013-124947,4/15/13,4/19/13,Standard Class,RP-19390,Resi Pölking,Consumer,Mendoza,Mendoza,Argentina,,LATAM,South,TEC-AC-10004043,74.736,4,0.4,-0.064,6.33,Medium
3994,US-2013-124947,4/15/13,4/19/13,Standard Class,RP-19390,Resi Pölking,Consumer,Mendoza,Mendoza,Argentina,,LATAM,South,TEC-AC-10001705,57.96,2,0.4,-14.52,3.58,Medium
4031,US-2011-133781,9/7/11,9/7/11,Same Day,CA-12775,Cynthia Arntzen,Consumer,Resistencia,Chaco,Argentina,,LATAM,South,OFF-FA-10003929,19.332,3,0.4,-4.248,8.14,Critical
4093,MX-2013-111115,9/3/13,9/5/13,Second Class,CM-12115,Chad McGuire,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10004690,286.9204,2,0.402,3.8004,16.47,Medium
4094,MX-2013-111115,9/3/13,9/5/13,Second Class,CM-12115,Chad McGuire,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-BO-10002740,493.452,3,0.4,-57.588,40.85,Medium
4110,US-2013-152842,3/30/13,4/4/13,Second Class,CD-12790,Cynthia Delaney,Home Office,Paraná,Entre Ríos,Argentina,,LATAM,South,OFF-FA-10002085,19.548,3,0.4,-6.852,1.77,Medium
4111,US-2013-152842,3/30/13,4/4/13,Second Class,CD-12790,Cynthia Delaney,Home Office,Paraná,Entre Ríos,Argentina,,LATAM,South,OFF-SU-10001552,17.22,1,0.4,-6.62,0.91,Medium
4112,US-2012-151288,2/3/12,2/6/12,Second Class,AD-10180,Alan Dominguez,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-LA-10002927,3.804,1,0.4,-1.656,0.21,Medium
4162,US-2014-143952,10/16/14,10/22/14,Standard Class,BD-11770,Bryan Davis,Consumer,Córdoba,Córdoba,Argentina,,LATAM,South,OFF-LA-10002980,27.072,6,0.4,-14.448,1.27,Medium
4163,US-2014-143952,10/16/14,10/22/14,Standard Class,BD-11770,Bryan Davis,Consumer,Córdoba,Córdoba,Argentina,,LATAM,South,FUR-CH-10001282,95.28,5,0.4,-27.02,6.55,Medium
4250,US-2011-104899,12/14/11,12/18/11,Standard Class,KN-16705,Kristina Nunn,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-AC-10003081,45.408,4,0.4,-25.792,4.27,High
4300,US-2013-137932,8/13/13,8/19/13,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-TA-10003926,515.862,3,0.7,-773.838,22.28,Medium
4301,US-2013-137932,8/13/13,8/19/13,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10001567,5.628,1,0.4,0.168,0.33,Medium
4324,US-2014-167017,9/27/14,9/30/14,First Class,MF-17665,Maureen Fritzler,Corporate,Rosario,Santa Fe,Argentina,,LATAM,South,OFF-FA-10000700,32.4,6,0.4,-19.44,5.1,Medium
4388,US-2012-143973,11/25/12,11/27/12,Second Class,JC-15385,Jenna Caffey,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-BO-10000734,100.272,2,0.4,-6.688,12.42,Medium
4389,US-2012-143973,11/25/12,11/27/12,Second Class,JC-15385,Jenna Caffey,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-AC-10000151,44.82,3,0.4,-7.5,1,Medium
4390,US-2012-143973,11/25/12,11/27/12,Second Class,JC-15385,Jenna Caffey,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10000439,4.392,1,0.4,-2.068,0.3,Medium
4412,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10001895,30.852,3,0.7,-32.928,3.43,Medium
4413,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-PA-10003224,31.86,3,0.4,-13.32,8.77,Medium
4414,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10000506,6.192,2,0.7,-6.848,0.76,Medium
4415,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10002727,144.732,7,0.4,21.672,11.49,Medium
4416,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-AP-10000751,415.008,2,0.4,-228.272,38.83,Medium
4417,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10000387,384.34656,3,0.402,-162.01344,62.18,Medium
4418,US-2014-101063,10/9/14,10/9/14,Same Day,PJ-19015,Pauline Johnson,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-PA-10004854,96.6,5,0.4,-33.9,4.48,Medium
4447,US-2011-114342,9/21/11,9/21/11,Same Day,LB-16735,Larry Blacks,Consumer,San Juan,San Juan,Argentina,,LATAM,South,OFF-ST-10004597,306.936,6,0.4,-35.904,25.93,High
4448,US-2011-114342,9/21/11,9/21/11,Same Day,LB-16735,Larry Blacks,Consumer,San Juan,San Juan,Argentina,,LATAM,South,FUR-FU-10000705,133.344,3,0.4,-71.136,8.11,High
4449,US-2011-114342,9/21/11,9/21/11,Same Day,LB-16735,Larry Blacks,Consumer,San Juan,San Juan,Argentina,,LATAM,South,FUR-BO-10004340,705.072,4,0.4,-411.328,128.72,High
4503,US-2012-103996,8/29/12,8/31/12,First Class,KS-16300,Karen Seio,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10002222,13.752,6,0.7,-26.208,2.5,High
4525,US-2014-126550,6/9/14,6/12/14,First Class,FP-14320,Frank Preis,Consumer,Córdoba,Córdoba,Argentina,,LATAM,South,OFF-ST-10004412,96,5,0.4,-56,15.05,High
4526,US-2014-112172,6/21/14,6/27/14,Standard Class,LS-17200,Luke Schmidt,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10002538,113.664,2,0.4,-0.016,7.06,Medium
4545,MX-2014-131814,6/6/14,6/10/14,Standard Class,DL-12865,Dan Lawera,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10001440,77.472,4,0.4,8.992,10.06,High
4546,MX-2014-131814,6/6/14,6/10/14,Standard Class,DL-12865,Dan Lawera,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10003160,755.0946,5,0.402,-419.3054,77.33,High
4651,US-2012-151561,3/15/12,3/19/12,Standard Class,CD-11920,Carlos Daly,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-PH-10004871,99.108,3,0.4,-54.552,10.23,Medium
4660,US-2011-159457,9/30/11,10/5/11,Standard Class,KE-16420,Katrina Edelman,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,OFF-AR-10003794,70.128,6,0.4,-1.272,3.88,Medium
4661,US-2011-159457,9/30/11,10/5/11,Standard Class,KE-16420,Katrina Edelman,Corporate,San Justo,Santa Fe,Argentina,,LATAM,South,FUR-BO-10003297,113.52,2,0.4,-66.24,7.6,Medium
4781,US-2013-150924,10/5/13,10/11/13,Standard Class,NB-18580,Nicole Brennan,Corporate,Resistencia,Chaco,Argentina,,LATAM,South,FUR-CH-10000777,1130.832,6,0.4,-169.728,62.04,Medium
4782,US-2013-150924,10/5/13,10/11/13,Standard Class,NB-18580,Nicole Brennan,Corporate,Resistencia,Chaco,Argentina,,LATAM,South,TEC-CO-10004690,286.9204,2,0.402,3.8004,13.93,Medium
4783,US-2013-150924,10/5/13,10/11/13,Standard Class,NB-18580,Nicole Brennan,Corporate,Resistencia,Chaco,Argentina,,LATAM,South,FUR-BO-10002975,145.26,3,0.4,-38.76,9.89,Medium
4793,US-2013-102505,8/15/13,8/19/13,Standard Class,KB-16240,Karen Bern,Corporate,Santiago del Estero,Santiago del Estero,Argentina,,LATAM,South,FUR-CH-10003621,208.572,7,0.4,-59.108,20.44,High
4816,US-2011-161760,12/22/11,12/24/11,First Class,JH-16180,Justin Hirsh,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-EN-10001832,47.268,3,0.4,-18.132,5.44,High
4817,US-2011-161760,12/22/11,12/24/11,First Class,JH-16180,Justin Hirsh,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-PH-10000169,2300.616,9,0.4,38.196,386,High
4857,US-2014-131912,8/16/14,8/21/14,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10004597,204.624,4,0.4,-23.936,25.76,Medium
4862,US-2012-153164,12/28/12,1/1/13,Standard Class,CH-12070,Cathy Hwang,Home Office,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-SU-10003749,44.568,3,0.4,-11.172,3.5,Medium
4864,MX-2014-167465,10/16/14,10/20/14,Standard Class,AB-10060,Adam Bellavance,Home Office,Santa Fe,Santa Fe,Argentina,,LATAM,South,OFF-LA-10000203,13.32,5,0.4,0.42,2.54,High
4865,MX-2014-167465,10/16/14,10/20/14,Standard Class,AB-10060,Adam Bellavance,Home Office,Santa Fe,Santa Fe,Argentina,,LATAM,South,OFF-SU-10004904,63.552,8,0.4,-20.128,8.03,High
4929,US-2014-137722,8/27/14,8/30/14,Second Class,AA-10375,Allen Armold,Consumer,San Justo,Santa Fe,Argentina,,LATAM,South,FUR-FU-10000790,7.536,1,0.4,-4.404,1.05,Medium
4942,MX-2014-153269,5/19/14,5/22/14,First Class,MC-17275,Marc Crier,Consumer,Rosario,Santa Fe,Argentina,,LATAM,South,OFF-EN-10000338,43.74,3,0.4,7.26,7.5,High
4944,US-2011-166002,3/8/11,3/11/11,First Class,MS-17710,Maurice Satty,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-FA-10002453,16.236,3,0.4,-0.864,4.07,High
5129,US-2014-154095,7/19/14,7/23/14,Standard Class,SS-20875,Sung Shariari,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-PA-10002011,20.052,3,0.4,-7.068,2.62,High
5130,US-2014-154095,7/19/14,7/23/14,Standard Class,SS-20875,Sung Shariari,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10004306,289.30044,3,0.402,-102.61956,23.08,High
5131,US-2014-154095,7/19/14,7/23/14,Standard Class,SS-20875,Sung Shariari,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10000930,8.514,11,0.7,-17.446,1.17,High
5164,MX-2014-119389,11/10/14,11/14/14,Standard Class,FG-14260,Frank Gastineau,Home Office,Neuquén,Neuquén,Argentina,,LATAM,South,TEC-PH-10000599,203.616,3,0.4,16.956,11.41,Medium
5165,MX-2014-119389,11/10/14,11/14/14,Standard Class,FG-14260,Frank Gastineau,Home Office,Neuquén,Neuquén,Argentina,,LATAM,South,FUR-BO-10003563,116.712,2,0.4,-40.888,9.22,Medium
5399,US-2014-122077,11/6/14,11/12/14,Standard Class,AA-10645,Anna Andreadi,Consumer,Santa Rosa,La Pampa,Argentina,,LATAM,South,OFF-LA-10000760,13.932,3,0.4,-3.948,1.25,Medium
5400,US-2014-122077,11/6/14,11/12/14,Standard Class,AA-10645,Anna Andreadi,Consumer,Santa Rosa,La Pampa,Argentina,,LATAM,South,OFF-LA-10000073,8.688,2,0.4,-2.352,0.74,Medium
5401,US-2014-122077,11/6/14,11/12/14,Standard Class,AA-10645,Anna Andreadi,Consumer,Santa Rosa,La Pampa,Argentina,,LATAM,South,TEC-AC-10002257,206.664,2,0.4,-79.256,13.37,Medium
5411,US-2014-128244,6/25/14,7/1/14,Standard Class,RD-19480,Rick Duston,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-EN-10000606,24.012,3,0.4,-3.228,0.77,Medium
5429,US-2013-156790,3/20/13,3/26/13,Standard Class,CS-12460,Chuck Sachs,Consumer,Córdoba,Córdoba,Argentina,,LATAM,South,FUR-CH-10003077,62.316,3,0.4,-0.024,4.7,Low
5491,US-2014-126886,7/9/14,7/14/14,Second Class,MS-17770,Maxwell Schwartz,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,TEC-CO-10004831,313.69884,3,0.402,-111.22116,30.46,Medium
5492,US-2014-126886,7/9/14,7/14/14,Second Class,MS-17770,Maxwell Schwartz,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-ST-10002233,77.616,4,0.4,-3.904,8.72,Medium
5508,US-2013-123806,5/31/13,6/6/13,Standard Class,AB-10015,Aaron Bergman,Consumer,Avellaneda,Santa Fe,Argentina,,LATAM,South,OFF-AR-10003758,21.816,1,0.4,-11.644,0.94,Medium
5509,US-2013-123806,5/31/13,6/6/13,Standard Class,AB-10015,Aaron Bergman,Consumer,Avellaneda,Santa Fe,Argentina,,LATAM,South,FUR-CH-10004010,59.328,3,0.4,-19.812,2.33,Medium
5534,US-2013-140494,8/2/13,8/6/13,Standard Class,RP-19270,Rachel Payne,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-AR-10004132,17.064,3,0.4,-2.316,1.38,High
5535,US-2013-140494,8/2/13,8/6/13,Standard Class,RP-19270,Rachel Payne,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-BI-10001167,2.496,1,0.7,-3.924,0.36,High
5536,US-2013-140494,8/2/13,8/6/13,Standard Class,RP-19270,Rachel Payne,Corporate,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-PA-10000540,65.28,5,0.4,-17.42,9.84,High
5587,MX-2014-137337,6/24/14,6/29/14,Second Class,BD-11725,Bruce Degenhardt,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,OFF-AP-10000621,248.856,2,0.4,33.176,28.11,Medium
5588,MX-2014-137337,6/24/14,6/29/14,Second Class,BD-11725,Bruce Degenhardt,Consumer,Buenos Aires,Buenos Aires,Argentina,,LATAM,South,FUR-CH-10003697,164.724,7,0.4,-79.716,16.06,Medium
5598,US-2012-119438,9/14/12,9/19/12,Second Class,GM-14440,Gary McGarr,Consumer,Neuquén,Neuquén,Argentina,,LATAM,South,FUR-BO-10001646,156.456,1,0.4,-0.004,12.5,Medium
5599,US-2012-119438,9/14/12,9/19/12,Second Class,GM-14440,Gary McGarr,Consumer,Neuquén,Neuquén,Argentina,,LATAM,South,OFF-SU-10003019,32.292,3,0.4,-2.208,1.78,Medium
5653,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,OFF-LA-10001701,7.38,3,0.4,0,0.96,High
5654,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,OFF-BI-10000925,4.41,5,0.7,-5.89,0.41,High
5655,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,TEC-CO-10004081,292.99608,6,0.402,-177.40392,34.32,High
5656,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,FUR-BO-10002981,204.876,3,0.4,-30.744,30.13,High
5657,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,OFF-EN-10003507,37.68,5,0.4,-20.82,4.41,High
5658,MX-2013-135377,10/3/13,10/8/13,Standard Class,EM-14140,Eugene Moren,Home Office,Esquina,Corrientes,Argentina,,LATAM,South,OFF-AP-10000261,21.684,1,0.4,-5.076,2.66,High
5784,US-2013-131429,3/20/13,3/24/13,Standard Class,PN-18775,Parhena Norris,Home Office,Corrientes,Corrientes,Argentina,,LATAM,South,TEC-CO-10002201,200.6888,4,0.402,-91.3112,11.59,Medium
5785,US-2013-131429,3/20/13,3/24/13,Standard Class,PN-18775,Parhena Norris,Home Office,Corrientes,Corrientes,Argentina,,LATAM,South,FUR-CH-10000336,173.796,7,0.4,-87.024,16.51,Medium
5803,US-2014-117275,11/10/14,11/15/14,Second Class,MC-18130,Mike Caudle,Corporate,Comodoro Rivadavia,Chubut,Argentina,,LATAM,South,OFF-ST-10002423,215.424,11,0.4,-32.516,16.79,Medium
5804,US-2014-117275,11/10/14,11/15/14,Second Class,MC-18130,Mike Caudle,Corporate,Comodoro Rivadavia,Chubut,Argentina,,LATAM,South,OFF-BI-10000765,2.364,2,0.7,-4.036,0.22,Medium
