Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
4329,MX-2013-144113,12/14/13,12/18/13,Standard Class,RD-19810,Ross DeVincentis,Home Office,Quibdó,Chocó,Colombia,,LATAM,South,TEC-CO-10004481,256.52592,2,0.002,48.28592,49.63,High
8192,MX-2013-149482,12/11/13,12/16/13,Standard Class,RF-19345,Randy Ferguson,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-FA-10001877,27.36,3,0,5.46,1.33,Medium
8193,MX-2013-149482,12/11/13,12/16/13,Standard Class,RF-19345,Randy Ferguson,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-CO-10001595,877.3418,5,0.002,314.6418,41.17,Medium
5504,MX-2013-113124,12/9/13,12/13/13,Standard Class,TC-20980,Tamara Chand,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,TEC-AC-10001688,169.92,3,0,15.24,9.33,High
4480,MX-2013-146318,12/3/13,12/7/13,Standard Class,DR-12940,Daniel Raglin,Home Office,Mosquera,Cundinamarca,Colombia,,LATAM,South,OFF-FA-10003734,34.38,3,0,16.5,2.67,Medium
4481,MX-2013-146318,12/3/13,12/7/13,Standard Class,DR-12940,Daniel Raglin,Home Office,Mosquera,Cundinamarca,Colombia,,LATAM,South,OFF-BI-10003653,39.16,2,0,10.96,2.83,Medium
4057,MX-2013-146395,11/22/13,11/25/13,First Class,PJ-18835,Patrick Jones,Corporate,Pereira,Risaralda,Colombia,,LATAM,South,TEC-PH-10004328,352.44,3,0,59.88,74.96,High
6917,MX-2013-146073,11/20/13,11/21/13,First Class,AB-10105,Adrian Barton,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-SU-10001173,88.74,3,0,17.7,17.25,High
6918,MX-2013-146073,11/20/13,11/21/13,First Class,AB-10105,Adrian Barton,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-EN-10004547,29.28,3,0,0.84,7.01,High
6919,MX-2013-146073,11/20/13,11/21/13,First Class,AB-10105,Adrian Barton,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-SU-10003632,39.68,4,0,10.24,5.88,High
3759,MX-2013-169523,11/16/13,11/20/13,Standard Class,GD-14590,Giulietta Dortch,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10000192,83.34,3,0,30,7.33,Medium
3274,MX-2013-125563,11/14/13,11/19/13,Standard Class,PB-19150,Philip Brown,Consumer,Bello,Antioquia,Colombia,,LATAM,South,OFF-BI-10004491,25.14,3,0,9.3,0.3,Medium
5115,MX-2013-132843,11/5/13,11/10/13,Standard Class,RB-19645,Robert Barroso,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AR-10003336,72.24,4,0,25.28,5.85,Medium
5898,MX-2013-115350,10/31/13,11/5/13,Standard Class,AF-10870,Art Ferguson,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10001658,332.32,8,0,16.48,27.36,Medium
3508,MX-2013-120558,10/30/13,10/31/13,First Class,CC-12670,Craig Carreira,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-LA-10001065,9.28,2,0,1.2,1.93,High
4549,MX-2013-165071,10/23/13,10/28/13,Standard Class,DJ-13630,Doug Jacobs,Consumer,Montenegro,Quindío,Colombia,,LATAM,South,OFF-ST-10004190,21.6,3,0,4.92,2.41,Medium
4550,MX-2013-165071,10/23/13,10/28/13,Standard Class,DJ-13630,Doug Jacobs,Consumer,Montenegro,Quindío,Colombia,,LATAM,South,FUR-FU-10002837,222.36,3,0,60,25.12,Medium
4551,MX-2013-165071,10/23/13,10/28/13,Standard Class,DJ-13630,Doug Jacobs,Consumer,Montenegro,Quindío,Colombia,,LATAM,South,OFF-AP-10001041,1888.7,5,0,887.6,171.57,Medium
808,MX-2013-169593,10/14/13,10/19/13,Second Class,JP-15520,Jeremy Pistek,Consumer,Malambo,Atlántico,Colombia,,LATAM,South,FUR-FU-10004288,310.16,4,0,18.56,23.07,Medium
1725,MX-2013-145023,10/7/13,10/12/13,Second Class,MS-17710,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-PH-10002574,282.66,3,0,64.98,29.63,Medium
1726,MX-2013-145023,10/7/13,10/12/13,Second Class,MS-17710,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-CO-10004998,688.73976,6,0.002,12.41976,18.49,Medium
1727,MX-2013-145023,10/7/13,10/12/13,Second Class,MS-17710,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-PA-10004241,45.28,4,0,10.8,5,Medium
1728,MX-2013-145023,10/7/13,10/12/13,Second Class,MS-17710,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,FUR-CH-10001455,705.72,6,0,148.2,63.36,Medium
1729,MX-2013-145023,10/7/13,10/12/13,Second Class,MS-17710,Maurice Satty,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-SU-10002189,65.68,2,0,32.84,5.48,Medium
1673,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-EN-10003850,41,5,0,20,2.93,Medium
1674,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10003611,61.8,3,0,27.18,6.8,Medium
1675,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-BI-10000325,15.4,2,0,0.92,1.15,Medium
1676,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,FUR-CH-10002768,114.34,1,0,6.86,9.89,Medium
1677,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-SU-10003126,155.4,5,0,57.4,12.2,Medium
1678,MX-2013-123386,9/19/13,9/23/13,Second Class,SW-20755,Steven Ward,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10003034,395.12,4,0,55.28,40.23,Medium
4108,MX-2013-152219,9/18/13,9/24/13,Standard Class,RB-19435,Richard Bierner,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10001282,63.52,2,0,14.6,4.61,Medium
1430,MX-2013-107097,9/6/13,9/11/13,Standard Class,TC-21145,Theresa Coyne,Corporate,Bucaramanga,Santander,Colombia,,LATAM,South,OFF-SU-10000213,32.26,1,0,10.32,1.56,Medium
1431,MX-2013-107097,9/6/13,9/11/13,Standard Class,TC-21145,Theresa Coyne,Corporate,Bucaramanga,Santander,Colombia,,LATAM,South,OFF-EN-10002855,65.76,2,0,29.56,3.18,Medium
7566,MX-2013-133585,9/5/13,9/9/13,Standard Class,BT-11485,Brad Thomas,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,OFF-PA-10000915,88.3,5,0,11.4,10.87,High
6454,MX-2013-103744,9/4/13,9/5/13,First Class,CS-12400,Christopher Schild,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10001130,607.9,5,0,79,123.87,High
118,MX-2013-117471,8/14/13,8/18/13,Second Class,AG-10330,Alex Grayson,Consumer,Soledad,Atlántico,Colombia,,LATAM,South,OFF-AP-10000329,1052.16,3,0,0,166.26,High
119,MX-2013-117471,8/14/13,8/18/13,Second Class,AG-10330,Alex Grayson,Consumer,Soledad,Atlántico,Colombia,,LATAM,South,OFF-EN-10004870,184.66,7,0,33.18,23.34,High
120,MX-2013-117471,8/14/13,8/18/13,Second Class,AG-10330,Alex Grayson,Consumer,Soledad,Atlántico,Colombia,,LATAM,South,OFF-FA-10004920,33.6,3,0,9.72,1.29,High
2689,MX-2013-117996,8/6/13,8/10/13,Second Class,CK-12595,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-EN-10000075,100.44,3,0,31.08,11.2,Medium
2690,MX-2013-117996,8/6/13,8/10/13,Second Class,CK-12595,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-AP-10002364,169.5,3,0,61.02,14.34,Medium
2691,MX-2013-117996,8/6/13,8/10/13,Second Class,CK-12595,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,TEC-PH-10004048,448.48,4,0,49.28,30.73,Medium
2692,MX-2013-117996,8/6/13,8/10/13,Second Class,CK-12595,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-EN-10003560,33.44,4,0,2.96,3.65,Medium
2693,MX-2013-117996,8/6/13,8/10/13,Second Class,CK-12595,Clytie Kelty,Consumer,Ocaña,Norte de Santander,Colombia,,LATAM,South,OFF-AR-10001609,47.68,4,0,12.8,6.04,Medium
69,MX-2013-164021,7/23/13,7/29/13,Standard Class,BM-11140,Becky Martin,Consumer,Bello,Antioquia,Colombia,,LATAM,South,FUR-BO-10004113,874.68,3,0,411.06,164.45,Low
70,MX-2013-164021,7/23/13,7/29/13,Standard Class,BM-11140,Becky Martin,Consumer,Bello,Antioquia,Colombia,,LATAM,South,FUR-FU-10001583,75.96,6,0,37.92,10.1,Low
7848,MX-2013-165057,7/23/13,7/30/13,Standard Class,PS-19045,Penelope Sewall,Home Office,Duitama,Boyacá,Colombia,,LATAM,South,OFF-AR-10001402,50.48,4,0,4.48,6.12,Medium
7849,MX-2013-165057,7/23/13,7/30/13,Standard Class,PS-19045,Penelope Sewall,Home Office,Duitama,Boyacá,Colombia,,LATAM,South,FUR-BO-10004082,580.6,2,0,238.04,70.12,Medium
475,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-EN-10002559,20.8,4,0,7.84,3.53,Low
476,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-EN-10000084,98.5,5,0,49.2,10.47,Low
477,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-ST-10003858,183.12,2,0,21.96,17.84,Low
478,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-PA-10004190,74.08,4,0,33.28,11.58,Low
479,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-BI-10004969,140.24,4,0,65.84,14.01,Low
480,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,FUR-CH-10002780,1869.72,6,0,205.56,318.17,Low
481,MX-2013-123463,7/20/13,7/27/13,Standard Class,FC-14245,Frank Carlisle,Home Office,Piedecuesta,Santander,Colombia,,LATAM,South,OFF-AR-10000019,25.24,2,0,10.32,2.03,Low
6660,MX-2013-122812,7/6/13,7/13/13,Standard Class,BS-11665,Brian Stugart,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,OFF-ST-10002538,284.16,3,0,113.64,23.1,Medium
6661,MX-2013-122812,7/6/13,7/13/13,Standard Class,BS-11665,Brian Stugart,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,FUR-CH-10004242,416.64,7,0,191.52,18.47,Medium
6662,MX-2013-122812,7/6/13,7/13/13,Standard Class,BS-11665,Brian Stugart,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,FUR-BO-10003530,226.92,2,0,22.68,15.13,Medium
1564,MX-2013-150308,7/4/13,7/9/13,Standard Class,IL-15100,Ivan Liston,Consumer,Pereira,Risaralda,Colombia,,LATAM,South,OFF-PA-10004359,35.12,2,0,9.48,1.98,Medium
1565,MX-2013-150308,7/4/13,7/9/13,Standard Class,IL-15100,Ivan Liston,Consumer,Pereira,Risaralda,Colombia,,LATAM,South,OFF-ST-10000560,347.22,9,0,72.9,28.69,Medium
6046,MX-2013-138492,7/2/13,7/8/13,Standard Class,SH-19975,Sally Hughsby,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,TEC-CO-10003964,631.91364,3,0.002,87.35364,87.69,Medium
6047,MX-2013-138492,7/2/13,7/8/13,Standard Class,SH-19975,Sally Hughsby,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10001114,77.04,2,0,34.64,5.06,Medium
6048,MX-2013-138492,7/2/13,7/8/13,Standard Class,SH-19975,Sally Hughsby,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AP-10003043,121.32,2,0,16.96,7.09,Medium
501,MX-2013-142118,6/28/13,7/2/13,Second Class,EB-13705,Ed Braxton,Corporate,Apartadó,Antioquia,Colombia,,LATAM,South,FUR-FU-10004015,63.04,2,0,22.68,4.44,Medium
502,MX-2013-142118,6/28/13,7/2/13,Second Class,EB-13705,Ed Braxton,Corporate,Apartadó,Antioquia,Colombia,,LATAM,South,OFF-AR-10002824,70.48,4,0,17.6,6.19,Medium
2754,MX-2013-141642,6/8/13,6/12/13,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-AR-10003691,208.6,7,0,62.58,14.97,Medium
2755,MX-2013-141642,6/8/13,6/12/13,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,FUR-FU-10000065,659.34,9,0,98.82,49.21,Medium
6521,MX-2013-105291,6/7/13,6/12/13,Second Class,JW-16075,Julia West,Consumer,Cartago,Valle del Cauca,Colombia,,LATAM,South,OFF-AP-10004921,153.42,3,0,61.32,18.98,Medium
6522,MX-2013-105291,6/7/13,6/12/13,Second Class,JW-16075,Julia West,Consumer,Cartago,Valle del Cauca,Colombia,,LATAM,South,OFF-FA-10003911,44.64,4,0,3.52,2.28,Medium
5246,MX-2013-158701,5/23/13,5/25/13,First Class,CM-12235,Chris McAfee,Consumer,Manizales,Caldas,Colombia,,LATAM,South,TEC-CO-10001037,473.9502,5,0.002,36.9502,50.07,High
5247,MX-2013-158701,5/23/13,5/25/13,First Class,CM-12235,Chris McAfee,Consumer,Manizales,Caldas,Colombia,,LATAM,South,FUR-FU-10003408,59.12,4,0,14.16,13.72,High
5248,MX-2013-158701,5/23/13,5/25/13,First Class,CM-12235,Chris McAfee,Consumer,Manizales,Caldas,Colombia,,LATAM,South,FUR-BO-10000624,583.48,2,0,93.32,125.9,High
5249,MX-2013-158701,5/23/13,5/25/13,First Class,CM-12235,Chris McAfee,Consumer,Manizales,Caldas,Colombia,,LATAM,South,TEC-CO-10001933,396.72496,2,0.002,70.72496,23.94,High
5250,MX-2013-158701,5/23/13,5/25/13,First Class,CM-12235,Chris McAfee,Consumer,Manizales,Caldas,Colombia,,LATAM,South,OFF-AR-10001061,95.22,3,0,45.66,6,High
1872,MX-2013-113824,4/26/13,4/28/13,First Class,AB-10060,Adam Bellavance,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,TEC-AC-10001274,306.16,4,0,58.16,55.48,High
1873,MX-2013-113824,4/26/13,4/28/13,First Class,AB-10060,Adam Bellavance,Home Office,Medellín,Antioquia,Colombia,,LATAM,South,FUR-BO-10001498,2472.66,9,0,914.76,523.47,High
5943,MX-2013-162943,4/26/13,4/30/13,Standard Class,RS-19765,Roland Schwarz,Corporate,Bogotá,Bogota,Colombia,,LATAM,South,OFF-ST-10003997,275.58,3,0,112.98,20.34,High
2121,MX-2013-141768,4/5/13,4/8/13,First Class,JM-15580,Jill Matthias,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,TEC-AC-10000883,189.98,7,0,74.06,79.38,Critical
2122,MX-2013-141768,4/5/13,4/8/13,First Class,JM-15580,Jill Matthias,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,FUR-CH-10002653,286.8,3,0,57.36,101.31,Critical
2123,MX-2013-141768,4/5/13,4/8/13,First Class,JM-15580,Jill Matthias,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-BI-10000814,17.84,2,0,3,6.38,Critical
2124,MX-2013-141768,4/5/13,4/8/13,First Class,JM-15580,Jill Matthias,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-PA-10003301,33.18,3,0,9.6,9.34,Critical
2125,MX-2013-141768,4/5/13,4/8/13,First Class,JM-15580,Jill Matthias,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-PA-10004600,29.98,1,0,10.18,8.26,Critical
9544,MX-2013-112599,3/24/13,3/27/13,First Class,JH-15430,Jennifer Halladay,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-FA-10004792,28.96,4,0,2.88,5.08,High
9545,MX-2013-112599,3/24/13,3/27/13,First Class,JH-15430,Jennifer Halladay,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10001382,164.28,6,0,65.64,27.74,High
3032,MX-2013-117793,3/11/13,3/16/13,Standard Class,KB-16240,Karen Bern,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-SU-10004091,14,2,0,3.08,0.89,Medium
5847,MX-2013-155971,3/7/13,3/11/13,Standard Class,HD-14785,Harold Dahlen,Home Office,Montería,Córdoba,Colombia,,LATAM,South,OFF-FA-10001727,22.08,3,0,0,1.32,Medium
9426,MX-2013-111003,2/14/13,2/19/13,Second Class,SV-20785,Stewart Visinsky,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,TEC-PH-10001575,217.7,5,0,78.3,11.5,High
9427,MX-2013-111003,2/14/13,2/19/13,Second Class,SV-20785,Stewart Visinsky,Consumer,Bucaramanga,Santander,Colombia,,LATAM,South,TEC-MA-10002080,175.16,1,0,40.28,26.96,High
9155,MX-2013-129322,2/13/13,2/17/13,Standard Class,SR-20740,Steven Roelle,Home Office,Cúcuta,Norte de Santander,Colombia,,LATAM,South,OFF-EN-10002348,14,1,0,0.84,0.86,Medium
9156,MX-2013-129322,2/13/13,2/17/13,Standard Class,SR-20740,Steven Roelle,Home Office,Cúcuta,Norte de Santander,Colombia,,LATAM,South,FUR-BO-10003530,453.84,4,0,45.36,44.88,Medium
3171,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AR-10000347,37,5,0,13.6,2.09,Medium
3172,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,TEC-AC-10000890,1035.84,6,0,352.08,57,Medium
3173,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-FA-10000509,38.58,3,0,10.38,1.18,Medium
3174,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10002189,262.72,8,0,131.36,13.22,Medium
3175,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,TEC-CO-10002063,790.65552,4,0.002,101.37552,43.58,Medium
3176,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10002550,28.92,2,0,10.68,2.35,Medium
3177,MX-2013-120740,2/11/13,2/17/13,Standard Class,JB-16000,Joy Bell-,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10001634,446.4,5,0,44.6,33.03,Medium
950,MX-2013-168354,2/2/13,2/6/13,Second Class,TN-21040,Tanja Norvell,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10004195,40.4,4,0,2.8,1.14,Medium
951,MX-2013-168354,2/2/13,2/6/13,Second Class,TN-21040,Tanja Norvell,Home Office,Bogotá,Bogota,Colombia,,LATAM,South,TEC-CO-10002700,256.16664,2,0.002,91.88664,24.07,Medium
7071,MX-2013-147522,2/1/13,2/7/13,Standard Class,AB-10600,Ann Blume,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-FA-10001029,24.72,3,0,1.2,2.5,Low
9418,MX-2012-114447,12/23/12,12/29/12,Standard Class,FM-14215,Filia McAdams,Corporate,Ipiales,Nariño,Colombia,,LATAM,South,FUR-CH-10001944,196.12,2,0,13.72,31.03,Low
9419,MX-2012-114447,12/23/12,12/29/12,Standard Class,FM-14215,Filia McAdams,Corporate,Ipiales,Nariño,Colombia,,LATAM,South,OFF-SU-10002402,117.9,5,0,55.4,22.39,Low
9420,MX-2012-114447,12/23/12,12/29/12,Standard Class,FM-14215,Filia McAdams,Corporate,Ipiales,Nariño,Colombia,,LATAM,South,OFF-EN-10000215,97.68,3,0,29.28,15.69,Low
7626,MX-2012-111885,12/21/12,12/25/12,Second Class,DK-13150,David Kendrick,Corporate,Cartagena,Bolívar,Colombia,,LATAM,South,OFF-BI-10000188,7.12,2,0,0.2,0.49,Medium
7627,MX-2012-111885,12/21/12,12/25/12,Second Class,DK-13150,David Kendrick,Corporate,Cartagena,Bolívar,Colombia,,LATAM,South,OFF-SU-10001368,103.88,14,0,43.4,17.13,Medium
8465,MX-2012-118801,12/15/12,12/18/12,First Class,NG-18430,Nathan Gelder,Consumer,Palmira,Valle del Cauca,Colombia,,LATAM,South,FUR-CH-10004478,111.88,2,0,21.24,14.42,High
3747,MX-2012-118031,12/14/12,12/17/12,First Class,DB-13405,Denny Blanton,Consumer,Neiva,Huila,Colombia,,LATAM,South,TEC-CO-10001042,443.9104,4,0.002,163.6704,56.58,Medium
9648,MX-2012-112480,12/13/12,12/13/12,Same Day,LO-17170,Lori Olson,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-CO-10001221,637.0234,5,0.002,68.9234,23.61,Medium
9649,MX-2012-112480,12/13/12,12/13/12,Same Day,LO-17170,Lori Olson,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-ST-10002714,145.76,4,0,17.44,11.32,Medium
9650,MX-2012-112480,12/13/12,12/13/12,Same Day,LO-17170,Lori Olson,Corporate,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-AC-10002159,326.84,2,0,143.8,37.2,Medium
2157,MX-2012-125318,12/3/12,12/5/12,First Class,MG-17695,Maureen Gnade,Consumer,Armenia,Quindío,Colombia,,LATAM,South,OFF-FA-10001199,26.04,3,0,6.72,5.5,Critical
2158,MX-2012-125318,12/3/12,12/5/12,First Class,MG-17695,Maureen Gnade,Consumer,Armenia,Quindío,Colombia,,LATAM,South,OFF-AR-10003829,44.1,3,0,11.88,18.58,Critical
2159,MX-2012-125318,12/3/12,12/5/12,First Class,MG-17695,Maureen Gnade,Consumer,Armenia,Quindío,Colombia,,LATAM,South,OFF-AR-10002706,67.64,2,0,32.44,21.69,Critical
3096,MX-2012-156937,11/22/12,11/26/12,Standard Class,JK-15625,Jim Karlsson,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10002222,15.28,2,0,1.96,1.37,High
3097,MX-2012-156937,11/22/12,11/26/12,Standard Class,JK-15625,Jim Karlsson,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,FUR-CH-10004993,537.4,5,0,145,43.45,High
3098,MX-2012-156937,11/22/12,11/26/12,Standard Class,JK-15625,Jim Karlsson,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-LA-10000073,14.48,2,0,3.44,2.47,High
6965,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-AR-10001813,93.84,6,0,34.68,3.23,Medium
6966,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-ST-10000442,122.88,8,0,23.2,5.34,Medium
6967,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10003324,14.04,3,0,6.54,1.53,Medium
6968,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-ST-10000242,118.86,7,0,47.46,9.27,Medium
6969,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,TEC-PH-10003945,444.88,4,0,4.4,8.84,Medium
6970,MX-2012-109834,11/13/12,11/17/12,Standard Class,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-SU-10003162,39.48,2,0,15.36,1.83,Medium
3669,MX-2012-122980,11/2/12,11/8/12,Standard Class,RM-19675,Robert Marley,Home Office,Quibdó,Chocó,Colombia,,LATAM,South,FUR-CH-10004746,930,3,0,455.7,26.27,Medium
6746,MX-2012-132997,10/29/12,11/3/12,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,FUR-FU-10002829,276.8,8,0,63.52,37.32,High
6747,MX-2012-132997,10/29/12,11/3/12,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,TEC-AC-10003851,47.56,1,0,10.92,6.89,High
6748,MX-2012-132997,10/29/12,11/3/12,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Barranquilla,Atlántico,Colombia,,LATAM,South,OFF-AR-10000719,42.84,2,0,0,4.46,High
1478,MX-2012-163937,10/27/12,10/30/12,First Class,JC-15385,Jenna Caffey,Consumer,Bogotá,Bogota,Colombia,,LATAM,South,OFF-BI-10001362,24.72,3,0,5.16,9.91,Critical
2,MX-2012-155047,10/15/12,10/20/12,Standard Class,KW-16570,Kelly Williams,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,FUR-FU-10004015,252.16,8,0,90.72,13.45,Medium
3,MX-2012-155047,10/15/12,10/20/12,Standard Class,KW-16570,Kelly Williams,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,FUR-BO-10002352,193.28,2,0,54.08,9.63,Medium
4,MX-2012-155047,10/15/12,10/20/12,Standard Class,KW-16570,Kelly Williams,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-BI-10004428,35.44,4,0,4.96,1.37,Medium
5,MX-2012-155047,10/15/12,10/20/12,Standard Class,KW-16570,Kelly Williams,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-AR-10004594,71.6,2,0,11.44,3.79,Medium
6,MX-2012-155047,10/15/12,10/20/12,Standard Class,KW-16570,Kelly Williams,Consumer,Dos Quebradas,Risaralda,Colombia,,LATAM,South,OFF-EN-10001375,56.12,2,0,21.32,4.72,Medium
669,MX-2012-169229,10/15/12,10/20/12,Standard Class,JO-15280,Jas O'Carroll,Consumer,Soacha,Cundinamarca,Colombia,,LATAM,South,OFF-BI-10002455,105.4,5,0,15.8,12.57,Medium
9236,MX-2012-101560,10/9/12,10/15/12,Standard Class,DP-13105,Dave Poirier,Corporate,Medellín,Antioquia,Colombia,,LATAM,South,OFF-AR-10001752,71.64,9,0,4.14,2.59,Medium
